job_id,title,Country,State,City,department,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,salary_min,salary_max,fraud_label,has_salary
178,Underwriter,United States,UT,Draper,Approvals Department,0,1,1,Other,Entry level,High School/equivalent,Financial Services,Unknown,0,,,Genuine,False
179,Director Of Strategic Planning,United States,IL,Chicago,Client Services,0,1,1,Full-time,Director,Bachelor's Degree,Marketing & Advertising,Strategy/Planning,0,,,Genuine,False
180,Internal Recruiter,United Kingdom,LN,D London,Playfair Capital,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Human Resources,0,20000.0,40000.0,Genuine,True
181,Sales Executive,Pakistan,SD,Karachi,Sales,0,0,0,Unknown,Unknown,Unknown,Unknown,Sales,1,,,Fraudulent,False
182,English Teacher Abroad,United States,CA,Moreno Valley,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
183,Facilities Engineer,United States,TX,Houston,Unknown,0,1,1,Full-time,Unknown,Unknown,Oil & Energy,Engineering,0,,,Genuine,False
184,"Manager Of Patient Care-Women/Families/Baby Near Oshkosh, Wi",United States,Unknown,Oshkosh,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Health Care Provider,0,,,Genuine,False
185,Growth Wunderkind (Paid Internship),United Kingdom,LN,D London,Development,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
186,Reading Fragrance/Beauty Promotional Staff,United Kingdom,RD,G,Unknown,0,1,0,Unknown,Unknown,Unknown,Cosmetics,Unknown,0,,,Genuine,False
187,Receptionist,United States,CA,Los Angeles,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Legal Services,Administrative,0,,,Genuine,False
188,Medical Scribe Testing,United States,Unknown,Unknown,Unknown,0,1,1,Part-time,Entry level,Some College Coursework Completed,Medical Practice,Other,0,,,Genuine,False
189,English Teacher Abroad,United States,OH,Columbia,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
190,English Teacher Abroad,United States,AR,Conway,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
191,Entry Level Sales,United States,AR,Little Rock,Unknown,0,0,0,Full-time,Entry level,High School/equivalent,Financial Services,Sales,0,55000.0,75000.0,Genuine,True
192,Technical Co-Founder,United States,Unknown,Unknown,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
193,"Manager, Network Engineering",United States,CT,Wallingford,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Information Technology,0,,,Genuine,False
194,Sales & Operations Associate,Greece,I,Maroussi,Unknown,0,0,1,Full-time,Entry level,Unknown,Hospitality,Unknown,0,,,Genuine,False
195,Marketing Manager,United Kingdom,Unknown,Unknown,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
196,Senior Rails Developer,Greece,E,Volos,Tech,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Information Technology,0,,,Genuine,False
197,English Teacher Abroad,United States,NY,Ithaca,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
198,Software Developer,India,MP,Indore,Software Development,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,360000.0,600000.0,Genuine,True
199,Junior Funding Specialist Sales,United Kingdom,MA,N Manchester,Business Development,0,1,1,Full-time,Entry level,Bachelor's Degree,Financial Services,Business Development,0,30000.0,40000.0,Genuine,True
200,Outside Sales Professional,United States,IL,Springfield,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
201,Media Planner,New Zealand,N,Auckland,Media,0,1,1,Full-time,Mid-Senior level,Unknown,Marketing & Advertising,Advertising,0,50000.0,80000.0,Genuine,True
202,Java Solution Architect,Belgium,Unknown,Brussels,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Information Technology,0,,,Genuine,False
203,English Teacher Abroad,United States,OH,Tiffin,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
204,Front End Developer,United States,Unknown,Unknown,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Information Technology,0,80000.0,100000.0,Genuine,True
205,Junior Python Developer,,Unknown,Unknown,Line-Up,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
206,Rma Coordinator,United States,CA,San Mateo,Unknown,0,1,0,Full-time,Entry level,Bachelor's Degree,Consumer Electronics,Customer Service,0,,,Genuine,False
207,Baby Care Advisor,United Kingdom,Unknown,Unknown,Unknown,0,1,0,Full-time,Not Applicable,Unspecified,Consumer Services,Customer Service,0,,,Genuine,False
208,Data Entry Clerk Ii,United States,KY,London,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Consumer Services,Customer Service,0,,,Genuine,False
209,English Teacher Abroad,United States,FL,Jacksonville,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
210,Customer Service Associate,United States,ME,South Portland,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Hospital & Health Care,Customer Service,0,,,Genuine,False
211,Customer Service Associate - Part Time,United States,FL,Lake Mary,Unknown,0,1,0,Part-time,Entry level,High School/equivalent,Consumer Services,Customer Service,0,,,Genuine,False
212,Engagement Executive,Brazil,RJ,Rio De Janeiro,Engagement,0,1,0,Full-time,Entry level,Bachelor's Degree,Telecommunications,Information Technology,0,,,Genuine,False
213,Customer Service Associate,United States,IN,Indianapolis,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Consumer Services,Customer Service,0,,,Genuine,False
214,Customer Service Associate,Canada,AB,Edmonton,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Education Management,Administrative,0,,,Genuine,False
215,Recruiter/Recruiting Assistant,United States,CA,Inglewood,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
216,Ic & E Technician Mt Poso,United States,CA,Bakersfield Ca / Mt. Poso,Oil  &  Energy,0,1,1,Full-time,Mid-Senior level,High School/equivalent,Oil & Energy,Other,1,95000.0,115000.0,Fraudulent,True
217,English Teacher Abroad,United States,MT,Bozeman,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
218,Head Of Client Services,United Kingdom,LN,D London,Management,0,1,0,Full-time,Director,Unknown,Computer Software,Management,0,,,Genuine,False
219,Junior Systems Administrator,Australia,NS,W Sydney,Squiz,0,1,0,Full-time,Entry level,Unspecified,Information Technology & Services,Production,0,,,Genuine,False
220,Corporate Sales Director,Saudi Arabia,1,Riyadh Olaya,Sales,0,1,0,Full-time,Director,Master's Degree,Telecommunications,Sales,0,,,Genuine,False
221,Service Delivery Manager,United States,NY,New York,Unknown,0,1,0,Full-time,Mid-Senior level,High School/equivalent,Music,Management,0,,,Genuine,False
222,Dn4 Apprentice Admin Assistant Under Nas 16-18 Year Olds,United Kingdom,DN,C Doncaster,Unknown,0,1,1,Full-time,Unknown,High School/equivalent,Unknown,Administrative,0,,,Genuine,False
223,Lead Creative Developer,Denmark,Unknown,Copenhagen,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
224,English Teacher Abroad,United States,CA,Irvine,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
225,Customer Service Technical Specialist,United States,OK,Tulsa,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Education Management,Customer Service,0,,,Genuine,False
226,Settlements Analyst,United Kingdom,LN,D London,Finance,0,1,0,Full-time,Entry level,Bachelor's Degree,Financial Services,Finance,0,,,Genuine,False
227,English Teacher Abroad,United States,CA,Claremont,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
228,Telesales,United Kingdom,LI,N Grimsby,Unknown,0,0,0,Full-time,Not Applicable,Unspecified,Market Research,Advertising,0,,,Genuine,False
229,Branch Associate,United States,MA,Cambridge,Unknown,0,1,1,Full-time,Associate,High School/equivalent,Banking,Customer Service,0,,,Genuine,False
230,Service Desk Help Desk/ Desktop Support Tier 1/2 - Healthcare It,United States,TN,Franklin,Unknown,0,0,0,Full-time,Associate,Certification,Information Technology & Services,Information Technology,0,,,Genuine,False
231,Customer Service Associate,United States,Unknown,Unknown,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Legal Services,Customer Service,0,,,Genuine,False
232,English Teacher Abroad,United States,IL,Carbondale,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
233,Business Admin Apprenticeship Under Nas 16-18 Year Olds,United Kingdom,LD,S Elland,Unknown,0,1,1,Full-time,Not Applicable,High School/equivalent,Unknown,Administrative,0,,,Genuine,False
234,Web Support Specialist,United Kingdom,LN,D London,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Internet,Information Technology,0,30000.0,40000.0,Genuine,True
235,Postgraduate Certificate -Social Innovation Management Kenya - March 2015,,Unknown,Unknown,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
236,Wf5 9Hf Recruitment Apprenticeship Under Nas 16-24 Year Olds,United Kingdom,Unknown,Ossett,Unknown,0,1,0,Unknown,Not Applicable,High School/equivalent,Unknown,Sales,0,,,Genuine,False
237,Sharepoint Developer & Administrator,United States,DC,Washington,Unknown,0,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
238,English Teacher Abroad,United States,AZ,Mesa,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
239,Nanny,Russia,MO,W Moscow,Unknown,0,1,1,Full-time,Not Applicable,Unspecified,Education Management,Health Care Provider,0,52000.0,78000.0,Genuine,True
240,"Production Supervisor - Chemical Manufacturing Exp - St. Louis, Mo",United States,MO,St. Louis,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
241,Customer Service Associate,United States,TX,Plano,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Financial Services,Customer Service,0,,,Genuine,False
242,Investor Sales Analyst,United Kingdom,LN,D London,Financial,0,1,1,Full-time,Associate,Bachelor's Degree,Financial Services,Finance,0,30000.0,40000.0,Genuine,True
243,Area Vehicle Purchaser,United Kingdom,SO,M,Retail,0,0,1,Full-time,Not Applicable,Unspecified,Automotive,Sales,0,15750.0,15750.0,Genuine,True
244,English Teacher Overseas,South Africa,EC,East London,Unknown,0,1,0,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
245,Senior Industrial Hygiene Project Manager,United States,IL,Schaumburg,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
246,Junior Funding Specialist Sales,United Kingdom,GB,N London,Business Development,0,1,1,Full-time,Entry level,Bachelor's Degree,Financial Services,Business Development,0,30000.0,40000.0,Genuine,True
247,English Teacher Abroad,United States,CA,Isla Vista,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
248,Head Of Communications,United Kingdom,GB,N London,Marketing & Communications,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Financial Services,Public Relations,0,40000.0,65000.0,Genuine,True
249,Head Of Investor Development,United Kingdom,LN,D London,Financial,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Financial Services,Sales,0,,,Genuine,False
250,It Engineer,United Kingdom,Unknown,Unknown,Tech,0,1,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
251,Helpdesk Specialist,New Zealand,N,Auckland,Unknown,0,1,0,Full-time,Unknown,Unknown,Information Technology & Services,Information Technology,0,45000.0,50000.0,Genuine,True
252,Senior Product Manager,United Kingdom,LN,D London,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Computer Software,Information Technology,0,,,Genuine,False
253,Food Quality,United States,MA,Boston,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
254,Graduates English Teacher Abroad,United States,PA,State College,Unknown,0,1,0,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
255,Cnc Programmer,United States,IL,Chicago,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
256,Risk Analyst,United Kingdom,GB,N London,Financial,0,1,1,Full-time,Associate,Bachelor's Degree,Financial Services,Finance,0,30000.0,37000.0,Genuine,True
257,Content Marketer,United States,NY,New York,Marketing,0,1,0,Full-time,Unknown,Unknown,Information Technology & Services,Marketing,0,,,Genuine,False
258,Executive Assistant / Office Manager,United States,FL,Tampa,Unknown,0,1,0,Full-time,Not Applicable,Unspecified,Internet,Administrative,0,,,Genuine,False
259,Driver Ii,United States,VA,Sterling,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Financial Services,General Business,0,,,Genuine,False
260,Product Strategist,United States,CO,Denver,Unknown,0,0,1,Full-time,Mid-Senior level,Unspecified,Information Technology & Services,Product Management,0,,,Genuine,False
261,Chelmsford Customer Service Apprenticeship Under Nas 16-18 Year Olds,United Kingdom,ES,S Chelmsford,Unknown,0,1,1,Unknown,Not Applicable,High School/equivalent,Unknown,Customer Service,0,,,Genuine,False
262,Data Entry/Customer Service Rep,United States,CT,Danbury,Unknown,0,0,1,Full-time,Entry level,High School/equivalent,Unknown,Customer Service,0,,,Genuine,False
263,Senior Loan Originator,United States,NY,New York,Unknown,0,1,1,Full-time,Mid-Senior level,Unspecified,Financial Services,Sales,0,,,Genuine,False
264,Wf4 4Ds Customer Service Apprenticeship Under Nas 16-18 Year Olds,United Kingdom,Unknown,Huddersfield/Wakefield,Unknown,0,1,0,Full-time,Not Applicable,High School/equivalent,Unknown,Customer Service,0,,,Genuine,False
265,Senior Programme Analyst,United States,NC,Raliegh,Unknown,0,0,0,Contract,Mid-Senior level,Unknown,Information Technology & Services,Information Technology,0,,,Genuine,False
266,Office Manager/Executive Assistant,United States,NY,New York,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
267,Assistant Retail Manager,United States,CA,West Hollywood,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
268,Customer Service Associate,United States,NY,New York,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Financial Services,Administrative,0,,,Genuine,False
269,Front-End Developer,Greece,Unknown,Unknown,Unknown,0,1,0,Full-time,Mid-Senior level,Unknown,Internet,Unknown,0,,,Genuine,False
270,English Teacher Abroad,United States,NJ,Newark																																																																						,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
271,Security Researcher,United States,CA,Irvine,Research,0,1,0,Unknown,Unknown,Unknown,Unknown,Research,0,,,Genuine,False
272,Job Fair - Multiple Oil  &  Gas Jobs,United States,TX,Houston,Unknown,0,1,0,Full-time,Unknown,Unknown,Oil & Energy,Unknown,0,,,Genuine,False
273,Regional Field Sales Representative,United States,MI,Detroit,Unknown,0,0,0,Full-time,Unknown,Unknown,Marketing & Advertising,Unknown,0,,,Genuine,False
274,English Teacher Abroad,United States,IL,Evanston,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
275,Certification  &  Halt Testing Manager,Germany,BY,Wiepoldsried,Tech,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
276,"Software Engineer, Ios & Android",Cyprus,1,Unknown,Unknown,0,1,1,Full-time,Not Applicable,Master's Degree,Computer Software,Unknown,0,,,Genuine,False
277,Account Executive,United States,CA,Burbank,Connectivity,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Sales,0,,,Genuine,False
278,Automated Test Analyst,New Zealand,N,Auckland,Unknown,0,1,1,Full-time,Associate,Unknown,Internet,Information Technology,0,,,Genuine,False
279,Graduates English Teacher Abroad,United States,FL,Tallahassee,Unknown,0,1,0,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
280,Account Manager - New York City,United States,NY,New York,Sales,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Sales,0,,,Genuine,False
281,English Teacher Abroad,United States,MO,St. Peter'S,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
282,"Director, Pmo",United States,TX,Austin,Pmo,0,1,1,Full-time,Director,Bachelor's Degree,Computer Software,Project Management,0,,,Genuine,False
283,Full-Time Caregiver Position B,United States,OR,Portland,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
284,Account Manager,United States,CA,Burbank,Connectivity,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Sales,0,,,Genuine,False
285,English Teacher Abroad,United States,PA,Indiana,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
286,Jr Account Executive,United States,CA,Burbank,Connectivity,0,1,0,Full-time,Entry level,Unspecified,Computer Software,Sales,0,,,Genuine,False
